Sample Date,Transect Number ,Plot Number,Plot Corner,Genus ,Specific epithet,0-1,1-2,2-3,3-4,4-5
8/8/2011,19,1,NW,Bare soil,,12.0,0.0,0.0,0.0,0.0
8/8/2011,19,4,NE,Bare soil,,0.0,0.0,0.0,20.0,15.0
8/8/2011,19,6,NE,Bare soil,,0.0,0.0,0.0,25.0,0.0
8/8/2011,19,7,NE,Bare soil,,0.0,0.0,0.0,8.0,0.0
8/8/2011,19,7,SE,Bare soil,,0.0,0.0,5.0,17.0,0.0
8/8/2011,19,1,NE,Rock,,100.0,100.0,100.0,100.0,0.0
8/8/2011,19,1,NW,Rock,,8.0,0.0,0.0,0.0,0.0
8/8/2011,19,1,SE,Rock,,100.0,100.0,100.0,100.0,100.0
8/8/2011,19,2,NW,Rock,,100.0,100.0,53.0,0.0,0.0
8/8/2011,19,2,SE,Rock,,85.0,70.0,100.0,40.0,0.0
8/8/2011,19,2,SW,Rock,,100.0,90.0,60.0,0.0,60.0
8/8/2011,19,3,NE,Rock,,0.0,0.0,0.0,13.0,100.0
8/8/2011,19,3,SW,Rock,,70.0,100.0,100.0,100.0,100.0
8/8/2011,19,4,SW,Rock,,50.0,0.0,0.0,0.0,0.0
8/8/2011,19,5,SE,Rock,,0.0,72.0,12.0,0.0,0.0
8/8/2011,19,4,SW,Tree,,0.0,0.0,0.0,10.0,50.0
8/8/2011,19,4,NE,Tree,,0.0,0.0,0.0,37.0,0.0
8/8/2011,19,1,NE,Commelina,Communis,38.0,22.0,0.0,0.0,21.0
8/8/2011,19,1,NE,Parthenocissus,quinquefolia,0.0,0.0,5.0,19.0,34.0
8/8/2011,19,1,NW,Ageratina,altissima,25.0,0.0,0.0,0.0,0.0
8/8/2011,19,1,NW,Commelina,Communis,6.0,26.0,25.0,22.0,16.0
8/8/2011,19,1,NW,Eurybia,divaricata,0.0,0.0,16.0,10.0,26.0
8/8/2011,19,1,NW,Lonicera,japonica,0.0,0.0,0.0,8.0,7.0
8/8/2011,19,1,NW,Parthenocissus,quinquefolia,11.0,0.0,21.0,46.0,44.0
8/8/2011,19,1,NW,Polygonum,virginianum,0.0,0.0,0.0,16.0,0.0
8/8/2011,19,1,SE,Commelina,Communis,5.0,20.0,5.0,35.0,2.0
8/8/2011,19,1,SE,Parthenocissus,quinquefolia,0.0,0.0,0.0,56.0,18.0
8/8/2011,19,1,SW,Eurybia,divaricata,0.0,0.0,15.0,10.0,0.0
8/8/2011,19,1,SW,Lonicera,japonica,0.0,0.0,4.0,43.0,80.0
8/8/2011,19,1,SW,Parthenocissus,quinquefolia,85.0,90.0,65.0,65.0,90.0
8/8/2011,19,1,SW,Quercus ,alba,0.0,0.0,0.0,0.0,50.0
8/8/2011,19,1,SW,Solanum ,dulcamara,6.0,0.0,0.0,0.0,0.0
8/8/2011,19,1,SW,Ulmus,americana,0.0,0.0,0.0,0.0,10.0
8/8/2011,19,2,NE,Ailanthus,altissima,71.0,0.0,0.0,0.0,0.0
8/8/2011,19,2,NE,Lonicera,japonica,7.0,30.0,7.0,43.0,84.0
8/8/2011,19,2,NE,Rubus,alleghaniensis,5.0,100.0,100.0,27.0,70.0
8/8/2011,19,2,NW,Commelina,Communis,0.0,0.0,0.0,12.0,2.0
8/8/2011,19,2,NW,Lonicera,japonica,0.0,0.0,0.0,5.0,0.0
8/8/2011,19,2,NW,Polygonum,virginianum,0.0,0.0,0.0,12.0,0.0
8/8/2011,19,2,NW,Rubus,alleghaniensis,0.0,0.0,16.0,70.0,40.0
8/8/2011,19,2,NW,Wisteria,sp.,0.0,0.0,16.0,39.0,27.0
8/8/2011,19,2,SE,Commelina,Communis,0.0,0.0,10.0,0.0,0.0
8/8/2011,19,2,SE,Lonicera,japonica,0.0,70.0,0.0,20.0,90.0
8/8/2011,19,2,SE,Malus,sp.,0.0,0.0,0.0,0.0,70.0
8/8/2011,19,2,SE,Parthenocissus,quinquefolia,0.0,0.0,0.0,35.0,35.0
8/8/2011,19,2,SE,Prunus,serotina,0.0,0.0,0.0,20.0,5.0
8/8/2011,19,2,SE,Rubus,alleghaniensis,50.0,55.0,0.0,0.0,0.0
8/8/2011,19,2,SE,Toxicodendron ,radicans,5.0,0.0,0.0,0.0,0.0
8/8/2011,19,2,SE,Wisteria,sp.,0.0,0.0,40.0,35.0,0.0
8/8/2011,19,2,SW,Alliaria,petiolata,0.0,0.0,2.0,0.0,0.0
8/8/2011,19,2,SW,Commelina,Communis,3.0,0.0,0.0,0.0,0.0
8/8/2011,19,2,SW,Lonicera,japonica,0.0,0.0,0.0,5.0,60.0
8/8/2011,19,2,SW,Parthenocissus,quinquefolia,0.0,0.0,0.0,10.0,35.0
8/8/2011,19,2,SW,Quercus ,rubra,0.0,0.0,0.0,10.0,0.0
8/8/2011,19,2,SW,Rubus,alleghaniensis,0.0,0.0,15.0,75.0,95.0
8/8/2011,19,3,NE,Lonicera,japonica,6.0,26.0,4.0,0.0,25.0
8/8/2011,19,3,NE,Toxicodendron ,radicans,78.0,55.0,73.0,57.0,38.0
8/8/2011,19,3,NE,Wisteria,sp.,21.0,11.0,0.0,0.0,0.0
8/8/2011,19,3,NW,Ailanthus,altissima,47.0,0.0,0.0,0.0,0.0
8/8/2011,19,3,NW,Lonicera,japonica,25.0,33.0,100.0,100.0,79.0
8/8/2011,19,3,NW,Malus,sp.,0.0,38.0,0.0,0.0,0.0
8/8/2011,19,3,NW,Parthenocissus,quinquefolia,0.0,11.0,0.0,0.0,0.0
8/8/2011,19,3,NW,Phellodendron,amurense,0.0,11.0,30.0,28.0,40.0
8/8/2011,19,3,NW,Rubus,alleghaniensis,40.0,100.0,5.0,0.0,0.0
8/8/2011,19,3,SE,Lonicera,japonica,75.0,65.0,95.0,95.0,95.0
8/8/2011,19,3,SE,Malus,sp.,0.0,0.0,0.0,10.0,0.0
8/8/2011,19,3,SE,Phytolacca,americana,0.0,15.0,0.0,0.0,0.0
8/8/2011,19,3,SE,Rubus,alleghaniensis,82.0,25.0,15.0,0.0,0.0
8/8/2011,19,3,SE,Wisteria,sp.,0.0,0.0,0.0,85.0,35.0
8/8/2011,19,3,SW,Rubus,alleghaniensis,40.0,0.0,0.0,0.0,0.0
8/8/2011,19,3,SW,Toxicodendron ,radicans,10.0,60.0,100.0,100.0,50.0
8/8/2011,19,3,SW,Wisteria,sp.,0.0,5.0,100.0,100.0,100.0
8/8/2011,19,4,NE,Eurybia,divaricata,0.0,0.0,0.0,0.0,10.0
8/8/2011,19,4,NE,Hedera,helix,0.0,26.0,37.0,0.0,0.0
8/8/2011,19,4,NE,Lonicera,japonica,2.0,9.0,0.0,0.0,6.0
8/8/2011,19,4,NE,Polygonum,virginianum,0.0,0.0,0.0,3.0,0.0
8/8/2011,19,4,NE,Prunus,serotina,0.0,0.0,0.0,8.0,0.0
8/8/2011,19,4,NE,Toxicodendron ,radicans,0.0,0.0,0.0,0.0,5.0
8/8/2011,19,4,NE,Viburnum,dentatum,0.0,37.0,0.0,0.0,0.0
8/8/2011,19,4,NE,Viburnum,dilatatum,5.0,0.0,70.0,32.0,84.0
8/8/2011,19,4,NW,Fraxinus,americana,0.0,0.0,0.0,4.0,0.0
8/8/2011,19,4,NW,Lonicera,japonica,12.0,9.0,14.0,11.0,60.0
8/8/2011,19,4,NW,Polygonum,virginianum,58.0,2.0,0.0,0.0,23.0
8/8/2011,19,4,NW,Rosa,multiflora,0.0,0.0,0.0,0.0,10.0
8/8/2011,19,4,NW,Rubus ,alleghaniensis,17.0,6.0,0.0,0.0,0.0
8/8/2011,19,4,NW,Toxicodendron ,radicans,33.0,42.0,62.0,0.0,17.0
8/8/2011,19,4,NW,Viburnum,dentatum,0.0,9.0,43.0,3.0,0.0
8/8/2011,19,4,NW,Wisteria,sp.,0.0,10.0,0.0,0.0,0.0
8/8/2011,19,4,SE,Hedera,helix,55.0,25.0,35.0,0.0,0.0
8/8/2011,19,4,SE,Lindera,benzoin,30.0,100.0,90.0,0.0,0.0
8/8/2011,19,4,SE,Toxicodendron ,radicans,15.0,30.0,45.0,5.0,12.0
8/8/2011,19,4,SW,Commelina,Communis,0.0,0.0,20.0,15.0,0.0
8/8/2011,19,4,SW,Eurybia,divaricata,0.0,0.0,5.0,15.0,35.0
8/8/2011,19,4,SW,Lonicera,japonica,15.0,50.0,75.0,70.0,50.0
8/8/2011,19,4,SW,Rubus,alleghaniensis,50.0,0.0,30.0,0.0,0.0
8/8/2011,19,4,SW,Toxicodendron ,radicans,40.0,16.0,0.0,80.0,40.0
8/8/2011,19,5,NE,Maianthemum,canadense,0.0,0.0,0.0,2.0,0.0
8/8/2011,19,5,NE,Maianthemum,racemosum,0.0,0.0,8.0,0.0,0.0
8/8/2011,19,5,NE,Viburnum,dentatum,0.0,0.0,0.0,0.0,27.0
8/8/2011,19,5,NW,Fungus,,0.0,0.0,0.0,5.0,0.0
8/8/2011,19,5,NW,Lindera,benzoin,0.0,0.0,0.0,0.0,54.0
8/8/2011,19,5,NW,Maianthemum,canadense,0.0,0.0,3.0,4.0,8.0
8/8/2011,19,5,NW,Polygonatum,biflorum,0.0,0.0,0.0,0.0,6.0
8/8/2011,19,5,NW,Maianthemum,racemosum,0.0,0.0,0.0,5.0,0.0
8/8/2011,19,5,SE,Eurybia,divaricata,0.0,0.0,0.0,0.0,10.0
8/8/2011,19,5,SE,Viburnum,dentatum,5.0,0.0,0.0,0.0,7.0
8/8/2011,19,5,SE,Viburnum,prunifolium,0.0,0.0,0.0,0.0,2.0
8/8/2011,19,5,SW,Eurybia,divaricata,35.0,12.0,0.0,0.0,0.0
8/8/2011,19,5,SW,Hedera,helix,25.0,0.0,0.0,0.0,0.0
8/8/2011,19,5,SW,Lonicera,japonica,15.0,0.0,0.0,0.0,0.0
8/8/2011,19,5,SW,Prunus,serotina,20.0,20.0,50.0,20.0,0.0
8/8/2011,19,5,SW,Toxicodendron ,radicans,30.0,35.0,25.0,20.0,0.0
8/8/2011,19,6,NE,Viburnum,dilatatum,0.0,0.0,39.0,0.0,0.0
8/8/2011,19,6,SE,Lindera,benzoin,100.0,20.0,0.0,0.0,0.0
8/8/2011,19,6,SE,Malus,sp.,0.0,0.0,0.0,0.0,10.0
8/8/2011,19,6,SE,Maianthemum,racemosum,10.0,0.0,0.0,0.0,0.0
8/8/2011,19,6,SE,Viburnum,dentatum,0.0,0.0,40.0,60.0,100.0
8/8/2011,19,6,SW,Lindera,benzoin,80.0,0.0,0.0,0.0,0.0
8/8/2011,19,6,SW,Viburnum,dentatum,75.0,30.0,80.0,80.0,0.0
8/8/2011,19,7,NE,Fraxinus,americana,0.0,0.0,0.0,30.0,9.0
8/8/2011,19,7,NE,Parthenocissus,quinquefolia,0.0,0.0,9.0,19.0,25.0
8/8/2011,19,7,NW,Fraxinus,americana,0.0,0.0,0.0,0.0,7.0
8/8/2011,19,7,NW,Viburnum,dentatum,0.0,0.0,54.0,5.0,0.0
8/8/2011,19,7,SE,Fraxinus,americana,0.0,0.0,0.0,51.0,0.0
8/8/2011,19,7,SE,Lindera,benzoin,0.0,89.0,0.0,0.0,47.0
8/8/2011,19,7,SW,Fraxinus,americana,5.0,0.0,0.0,2.0,29.0
8/8/2011,19,7,SW,Lindera,benzoin,55.0,0.0,0.0,0.0,0.0
8/8/2011,19,7,SW,Viburnum,dilatatum,0.0,0.0,0.0,15.0,0.0
8/9/2011,19,8,NE,Coarse Woody Debris,,0.0,65.0,30.0,14.0,0.0
8/9/2011,19,8,SE,Coarse Woody Debris,,38.0,0.0,0.0,12.0,9.0
8/9/2011,19,8,SW,Coarse Woody Debris,,0.0,4.0,4.0,4.0,0.0
8/9/2011,19,9,NE,Coarse Woody Debris,,6.0,2.0,8.0,0.0,16.0
8/9/2011,19,9,NW,Coarse Woody Debris,,4.0,2.0,0.0,0.0,0.0
8/9/2011,19,9,SE,Coarse Woody Debris,,34.0,5.0,10.0,60.0,34.0
8/9/2011,19,9,SW,Coarse Woody Debris,,17.0,1.0,13.0,7.0,3.0
8/9/2011,19,10,NE,Coarse Woody Debris,,2.0,27.0,67.0,0.0,3.0
8/9/2011,19,10,NW,Coarse Woody Debris,,0.0,0.0,2.0,2.0,2.0
8/9/2011,19,10,SE,Coarse Woody Debris,,0.0,2.0,0.0,5.0,6.0
8/9/2011,19,10,SW,Coarse Woody Debris,,23.0,26.0,11.0,12.0,5.0
8/9/2011,19,11,NE,Coarse Woody Debris,,67.0,0.0,7.0,0.0,0.0
8/9/2011,19,11,NW,Coarse Woody Debris,,0.0,6.0,0.0,3.0,0.0
8/9/2011,19,11,SE,Coarse Woody Debris,,0.0,0.0,6.0,0.0,0.0
8/9/2011,19,12,NE,Coarse Woody Debris,,8.0,7.0,16.0,0.0,3.0
8/9/2011,19,12,NW,Coarse Woody Debris,,10.0,0.0,8.0,52.0,3.0
8/9/2011,19,12,SE,Coarse Woody Debris,,0.0,0.0,3.0,0.0,0.0
8/9/2011,19,13,NE,Coarse Woody Debris,,3.0,0.0,0.0,6.0,7.0
8/9/2011,19,13,NW,Coarse Woody Debris,,0.0,2.0,2.0,0.0,5.0
8/9/2011,19,13,SE,Coarse Woody Debris,,0.0,0.0,9.0,51.0,21.0
8/9/2011,19,13,SW,Coarse Woody Debris,,0.0,20.0,0.0,0.0,0.0
8/9/2011,19,14,NE,Coarse Woody Debris,,0.0,7.0,16.0,0.0,3.0
8/9/2011,19,14,NW,Coarse Woody Debris,,0.0,14.0,4.0,0.0,6.0
8/9/2011,19,14,SE,Coarse Woody Debris,,3.0,1.0,15.0,12.0,3.0
8/9/2011,19,14,SW,Coarse Woody Debris,,2.0,2.0,0.0,0.0,2.0
8/9/2011,19,15,NW,Coarse Woody Debris,,17.0,0.0,11.0,19.0,0.0
8/9/2011,19,15,SE,Coarse Woody Debris,,0.0,0.0,12.0,10.0,8.0
8/9/2011,19,15,SW,Coarse Woody Debris,,0.0,0.0,0.0,7.0,40.0
8/9/2011,19,16,NE,Coarse Woody Debris,,3.0,8.0,2.0,0.0,0.0
8/9/2011,19,16,NW,Coarse Woody Debris,,0.0,15.0,0.0,0.0,15.0
8/9/2011,19,16,SE,Coarse Woody Debris,,2.0,1.0,5.0,0.0,7.0
8/9/2011,19,16,SW,Coarse Woody Debris,,4.0,12.0,5.0,13.0,0.0
8/9/2011,19,17,SE,Coarse Woody Debris,,0.0,7.0,14.0,6.0,0.0
8/9/2011,19,17,SW,Coarse Woody Debris,,2.0,6.0,0.0,0.0,0.0
8/9/2011,19,18,SW,Coarse Woody Debris,,0.0,0.0,66.0,9.0,4.0
8/9/2011,19,17,NE,Fence,,0.0,0.0,0.0,0.0,12.0
8/9/2011,19,8,NE,Leaf Litter,,100.0,35.0,70.0,86.0,100.0
8/9/2011,19,8,NW,Leaf Litter,,100.0,100.0,100.0,100.0,100.0
8/9/2011,19,8,SE,Leaf Litter,,92.0,100.0,100.0,95.0,100.0
8/9/2011,19,8,SW,Leaf Litter,,100.0,100.0,100.0,100.0,57.0
8/9/2011,19,9,NE,Leaf Litter,,79.0,88.0,76.0,89.0,100.0
8/9/2011,19,9,NW,Leaf Litter,,79.0,98.0,100.0,100.0,100.0
8/9/2011,19,9,SE,Leaf Litter,,97.0,100.0,45.0,40.0,94.0
8/9/2011,19,9,SW,Leaf Litter,,83.0,99.0,88.0,100.0,97.0
8/9/2011,19,10,NE,Leaf Litter,,93.0,73.0,33.0,100.0,97.0
8/9/2011,19,10,NW,Leaf Litter,,100.0,100.0,98.0,98.0,98.0
8/9/2011,19,10,SE,Leaf Litter,,100.0,98.0,93.0,95.0,94.0
8/9/2011,19,10,SW,Leaf Litter,,87.0,80.0,89.0,88.0,97.0
8/9/2011,19,11,NE,Leaf Litter,,25.0,86.0,66.0,100.0,100.0
8/9/2011,19,11,NW,Leaf Litter,,100.0,100.0,100.0,97.0,100.0
8/9/2011,19,11,SE,Leaf Litter,,100.0,100.0,100.0,100.0,100.0
8/9/2011,19,11,SW,Leaf Litter,,100.0,100.0,100.0,100.0,100.0
8/9/2011,19,12,NE,Leaf Litter,,95.0,93.0,84.0,100.0,100.0
8/9/2011,19,12,NW,Leaf Litter,,90.0,100.0,100.0,1060.0,90.0
8/9/2011,19,12,SE,Leaf Litter,,100.0,100.0,97.0,100.0,100.0
8/9/2011,19,12,SW,Leaf Litter,,100.0,100.0,100.0,100.0,100.0
8/9/2011,19,13,NE,Leaf Litter,,94.0,100.0,100.0,94.0,93.0
8/9/2011,19,13,NW,Leaf Litter,,100.0,98.0,98.0,100.0,95.0
8/9/2011,19,13,SE,Leaf Litter,,100.0,100.0,100.0,49.0,79.0
8/9/2011,19,13,SW,Leaf Litter,,100.0,80.0,100.0,100.0,100.0
8/9/2011,19,14,NE,Leaf Litter,,100.0,95.0,84.0,81.0,87.0
8/9/2011,19,14,NW,Leaf Litter,,100.0,86.0,96.0,100.0,94.0
8/9/2011,19,14,SE,Leaf Litter,,97.0,99.0,100.0,100.0,0.0
8/9/2011,19,14,SW,Leaf Litter,,100.0,98.0,17.0,100.0,98.0
8/9/2011,19,15,NE,Leaf Litter,,0.0,25.0,60.0,0.0,75.0
8/9/2011,19,15,NW,Leaf Litter,,93.0,100.0,100.0,86.0,100.0
8/9/2011,19,15,SE,Leaf Litter,,0.0,83.0,20.0,90.0,87.0
8/9/2011,19,15,SW,Leaf Litter,,100.0,100.0,100.0,100.0,60.0
8/9/2011,19,16,NE,Leaf Litter,,97.0,92.0,0.0,25.0,56.0
8/9/2011,19,16,NW,Leaf Litter,,0.0,15.0,100.0,100.0,100.0
8/9/2011,19,16,SE,Leaf Litter,,98.0,100.0,95.0,100.0,100.0
8/9/2011,19,16,SW,Leaf Litter,,64.0,88.0,75.0,42.0,100.0
8/9/2011,19,17,NE,Leaf Litter,,0.0,0.0,0.0,0.0,75.0
8/9/2011,19,17,NW,Leaf Litter,,100.0,20.0,0.0,18.0,0.0
8/9/2011,19,17,SE,Leaf Litter,,35.0,93.0,86.0,94.0,100.0
8/9/2011,19,17,SW,Leaf Litter,,100.0,94.0,100.0,75.0,0.0
8/9/2011,19,18,NE,Leaf Litter,,100.0,100.0,100.0,100.0,95.0
8/9/2011,19,18,SW,Leaf Litter,,0.0,100.0,34.0,79.0,96.0
8/9/2011,19,9,NE,Bare soil,,0.0,0.0,15.0,0.0,0.0
8/9/2011,19,9,NW,Bare soil,,17.0,0.0,0.0,0.0,0.0
8/9/2011,19,10,SW,Bare soil,,10.0,8.0,0.0,0.0,0.0
8/9/2011,19,11,NE,Bare soil,,0.0,0.0,27.0,0.0,0.0
8/9/2011,19,14,NE,Bare soil,,0.0,0.0,0.0,10.0,0.0
8/9/2011,19,15,SE,Bare soil,,0.0,0.0,19.0,0.0,0.0
8/9/2011,19,16,SW,Bare soil,,32.0,0.0,0.0,0.0,0.0
8/9/2011,19,8,SW,Rock,,0.0,0.0,0.0,0.0,43.0
8/9/2011,19,9,NE,Rock,,15.0,10.0,0.0,0.0,0.0
8/9/2011,19,12,NW,Rock,,0.0,0.0,0.0,0.0,7.0
8/9/2011,19,14,SW,Rock,,0.0,0.0,83.0,0.0,0.0
8/9/2011,19,15,NE,Rock,,100.0,75.0,40.0,100.0,25.0
8/9/2011,19,15,SE,Rock,,0.0,0.0,61.0,0.0,13.0
8/9/2011,19,16,NW,Rock,,100.0,70.0,0.0,0.0,0.0
8/9/2011,19,16,SW,Rock,,0.0,0.0,20.0,57.0,0.0
8/9/2011,19,17,SE,Rock,,65.0,0.0,0.0,,0.0
8/9/2011,19,17,SW,Rock,,0.0,0.0,0.0,25.0,100.0
8/9/2011,19,18,NW,Rock,,0.0,0.0,12.0,37.0,45.0
8/9/2011,19,18,SW,Rock,,42.0,0.0,0.0,12.0,0.0
8/9/2011,19,17,NW,Rock,,0.0,85.0,100.0,100.0,77.0
8/9/2011,19,17,NE,Trail,,100.0,100.0,100.0,100.0,25.0
8/9/2011,19,17,NW,Trail,,0.0,0.0,0.0,0.0,23.0
8/9/2011,19,18,NE,Trail,,0.0,0.0,0.0,0.0,5.0
8/9/2011,19,18,NW,Trail,,100.0,100.0,88.0,63.0,55.0
8/9/2011,19,18,SE,Trail,,100.0,100.0,100.0,100.0,100.0
8/9/2011,19,11,NE,Tree,,5.0,14.0,0.0,0.0,0.0
8/9/2011,19,16,NE,Tree,,0.0,0.0,11.0,35.0,0.0
8/9/2011,19,9,NE,Tree,,0.0,0.0,0.0,11.0,0.0
8/9/2011,19,10,NE,Tree,,5.0,0.0,0.0,0.0,0.0
8/9/2011,19,10,SE,Tree,,0.0,0.0,7.0,0.0,0.0
8/9/2011,19,13,NE,Tree,,3.0,0.0,0.0,0.0,0.0
8/9/2011,19,14,NE,Tree,,0.0,0.0,0.0,9.0,10.0
8/9/2011,19,14,SE,Tree,,0.0,0.0,0.0,0.0,10.0
8/9/2011,19,8,NE,Fagus,grandifolia,27.0,0.0,0.0,0.0,0.0
8/9/2011,19,9,NE,Fagus,grandifolia,0.0,0.0,0.0,19.0,0.0
8/9/2011,19,9,NW,Fagus,grandifolia,0.0,0.0,30.0,4.0,43.0
8/9/2011,19,9,SW,Fagus,grandifolia,0.0,48.0,0.0,0.0,0.0
8/9/2011,19,10,NE,Fagus,grandifolia,3.0,58.0,43.0,0.0,0.0
8/9/2011,19,10,NW,Fagus,grandifolia,0.0,0.0,0.0,0.0,86.0
8/9/2011,19,10,SW,Ulmus,americana,0.0,0.0,3.0,0.0,0.0
8/9/2011,19,11,NE,Cephalotaxus,harringtonia,0.0,0.0,0.0,0.0,3.0
8/9/2011,19,11,NE,Lindera,benzoin,0.0,0.0,45.0,0.0,0.0
8/9/2011,19,11,NE,Phytolacca,americana,0.0,14.0,0.0,0.0,0.0
8/9/2011,19,11,NE,Prunus,sp.,0.0,14.0,0.0,0.0,0.0
8/9/2011,19,11,NE,Toxicodendron ,radicans,0.0,16.0,20.0,46.0,34.0
8/9/2011,19,11,NW,Fagus,grandifolia,0.0,0.0,88.0,36.0,15.0
8/9/2011,19,11,SE,Toxicodendron ,radicans,0.0,0.0,0.0,0.0,2.0
8/9/2011,19,11,SW,Prunus,sp.,0.0,0.0,0.0,0.0,4.0
8/9/2011,19,12,NE,Circea,lutetiana,14.0,6.0,0.0,0.0,0.0
8/9/2011,19,12,NE,Hedera,helix,0.0,0.0,0.0,8.0,0.0
8/9/2011,19,12,NE,Lonicera,japonica,0.0,3.0,5.0,12.0,0.0
8/9/2011,19,12,NE,Rubus,sp.,0.0,0.0,0.0,7.0,7.0
8/9/2011,19,12,NE,Maianthemum,racemosum,0.0,0.0,0.0,0.0,22.0
8/9/2011,19,12,NE,Toxicodendron ,radicans,0.0,0.0,15.0,9.0,27.0
8/9/2011,19,12,NW,Lindera,benzoin,48.0,0.0,6.0,8.0,0.0
8/9/2011,19,12,NW,Toxicodendron ,radicans,0.0,0.0,0.0,10.0,15.0
8/9/2011,19,12,SE,Hedera,helix,0.0,0.0,0.0,0.0,4.0
8/9/2011,19,12,SE,Lonicera,japonica,4.0,3.0,0.0,0.0,0.0
8/9/2011,19,12,SE,Polygonum,virginianum,40.0,0.0,23.0,100.0,47.0
8/9/2011,19,12,SE,Toxicodendron ,radicans,0.0,15.0,34.0,32.0,19.0
8/9/2011,19,12,SW,Malus,sp.,0.0,0.0,0.0,20.0,0.0
8/9/2011,19,12,SW,Parthenocissus,quinquefolia,0.0,2.0,0.0,0.0,0.0
8/9/2011,19,12,SW,Polygonum,virginianum,0.0,0.0,0.0,0.0,79.0
8/9/2011,19,12,SW,Prunus,sp.,0.0,0.0,18.0,86.0,0.0
8/9/2011,19,12,SW,Toxicodendron ,radicans,25.0,30.0,36.0,0.0,2.0
8/9/2011,19,13,NE,Lindera,benzoin,0.0,0.0,63.0,11.0,0.0
8/9/2011,19,13,NW,Hedera,helix,10.0,19.0,0.0,0.0,0.0
8/9/2011,19,13,NW,Lindera,benzoin,0.0,0.0,0.0,0.0,25.0
8/9/2011,19,13,NW,Prunus,serotina,13.0,0.0,0.0,0.0,0.0
8/9/2011,19,13,SE,Lindera,benzoin,23.0,18.0,20.0,3.0,0.0
8/9/2011,19,13,SW,Fraxinus,americana,0.0,0.0,0.0,38.0,0.0
8/9/2011,19,13,SW,Hedera,helix,0.0,0.0,6.0,5.0,5.0
8/9/2011,19,13,SW,Lonicera,japonica,8.0,0.0,0.0,0.0,0.0
8/9/2011,19,13,SW,Sambucus,canadensis,30.0,64.0,19.0,51.0,78.0
8/9/2011,19,13,SW,Viburnum,dilatatum,0.0,0.0,0.0,0.0,14.0
8/9/2011,19,14,NE,Lindera,benzoin,7.0,14.0,0.0,0.0,0.0
8/9/2011,19,14,SE,Lindera,benzoin,37.0,22.0,0.0,0.0,0.0
8/9/2011,19,14,SW,Lindera,benzoin,42.0,0.0,68.0,0.0,8.0
8/9/2011,19,15,NE,Poaceae,spp.,0.0,0.0,0.0,0.0,16.0
8/9/2011,19,15,NW,Lindera,benzoin,0.0,1.0,0.0,0.0,0.0
8/9/2011,19,15,NW,Viburnum,dentatum,0.0,0.0,3.0,0.0,0.0
8/9/2011,19,15,SE,Poaceae,spp.,100.0,17.0,26.0,0.0,0.0
8/9/2011,19,15,SE,Lindera,benzoin,0.0,0.0,0.0,20.0,85.0
8/9/2011,19,15,SE,Phytolacca,americana,1.0,30.0,0.0,0.0,0.0
8/9/2011,19,15,SW,Lindera,benzoin,0.0,53.0,45.0,0.0,30.0
8/9/2011,19,16,NE,Circea,lutetiana,1.0,3.0,0.0,0.0,0.0
8/9/2011,19,16,NE,Poaceae,spp.,0.0,0.0,0.0,40.0,44.0
8/9/2011,19,16,NW,Poaceae,spp.,0.0,0.0,75.0,80.0,20.0
8/9/2011,19,16,NW,Prunus,serotina,0.0,0.0,0.0,0.0,1.0
8/9/2011,19,16,SW,Fraxinus,americana,0.0,0.0,0.0,0.0,33.0
8/9/2011,19,16,SW,Poaceae,spp.,47.0,11.0,0.0,4.0,3.0
8/9/2011,19,17,NW,Alliaria,petiolata,7.0,0.0,0.0,0.0,0.0
8/9/2011,19,17,NW,Morus,alba,0.0,0.0,0.0,16.0,2.0
8/9/2011,19,17,NW,Phytolacca,americana,10.0,0.0,0.0,0.0,0.0
8/9/2011,19,17,NW,Prunus,serotina,0.0,0.0,0.0,0.0,7.0
8/9/2011,19,17,SE,Aralia ,elata,0.0,0.0,10.0,0.0,0.0
8/9/2011,19,17,SE,Eurybia,divaricata,0.0,0.0,0.0,0.0,28.0
8/9/2011,19,17,SE,Prunus,serotina,0.0,0.0,2.0,0.0,0.0
8/9/2011,19,18,NE,Poaceae,spp.,0.0,0.0,0.0,0.0,7.0
8/9/2011,19,18,SE,Poaceae,spp.,0.0,1.0,0.0,0.0,0.0
8/9/2011,19,18,SE,Polygonum,virginianum,0.0,0.0,0.0,0.0,10.0
8/9/2011,19,18,SW,Parthenocissus,quinquefolia,0.0,0.0,0.0,19.0,0.0
8/9/2011,19,18,SW,Prunus,sp.,58.0,0.0,0.0,0.0,0.0
8/10/2011,19,19,NE,Coarse Woody Debris,,0.0,0.0,0.0,0.0,6.0
8/10/2011,19,19,SE,Coarse Woody Debris,,0.0,0.0,15.0,0.0,18.0
8/10/2011,19,19,SW,Coarse Woody Debris,,0.0,0.0,0.0,0.0,8.0
8/10/2011,19,20,NE,Coarse Woody Debris,,22.0,9.0,13.0,11.0,0.0
8/10/2011,19,20,NW,Coarse Woody Debris,,0.0,3.0,0.0,0.0,0.0
8/10/2011,19,20,SE,Coarse Woody Debris,,0.0,3.0,31.0,31.0,7.0
8/10/2011,19,20,SW,Coarse Woody Debris,,3.0,4.0,0.0,0.0,11.0
8/10/2011,19,21,NE,Coarse Woody Debris,,8.0,6.0,0.0,0.0,7.0
8/10/2011,19,21,NW,Coarse Woody Debris,,9.0,19.0,27.0,19.0,26.0
