Year,Genus,Specific epithet,Taxon,Native,Non-native,Invasive
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Fagus,grandifolia,fagus grandifolia,y,n,n
1937,Betula,sp.,betula sp.,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Acer,sp.,acer sp.,n,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Betula,sp.,betula sp.,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Betula,sp.,betula sp.,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Ulmus,americana,ulmus americana,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Fraxinus,sp.,fraxinus sp.,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Ulmus,americana,ulmus americana,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Betula,sp.,betula sp.,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Betula,sp.,betula sp.,y,n,n
1937,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
1937,Ulmus,americana,ulmus americana,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Fagus,grandifolia,fagus grandifolia,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Fagus,grandifolia,fagus grandifolia,y,n,n
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Acer,sp.,acer sp.,n,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Tsuga,canadensis,tsuga canadensis,y,n,n
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
1937,Quercus,sp.,quercus sp.,#N/A,#N/A,#N/A
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Ulmus,americana,ulmus americana,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,alba,quercus alba,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,alba,quercus alba,y,n,n
2002,Vaccinium,corymbosum,vaccinium corymbosum,y,n,n
2002,Vaccinium,corymbosum,vaccinium corymbosum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Chionanthus,virginicus,chionanthus virginicus,y,n,n
2002,Chionanthus,virginicus,chionanthus virginicus,y,n,n
2002,Chionanthus,virginicus,chionanthus virginicus,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,,, ,#N/A,#N/A,#N/A
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Rhododendron,sp.,rhododendron sp.,#N/A,#N/A,#N/A
2002,Rhododendron,sp.,rhododendron sp.,#N/A,#N/A,#N/A
2002,Rhododendron,sp.,rhododendron sp.,#N/A,#N/A,#N/A
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Carpinus,caroliniana,carpinus caroliniana,y,n,n
2002,,, ,#N/A,#N/A,#N/A
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Acer,platanoides,acer platanoides,n,y,y
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Carpinus,caroliniana,carpinus caroliniana,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Acer,platanoides,acer platanoides,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Ulmus,americana,ulmus americana,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Quercus,velutina,quercus velutina,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Carpinus,caroliniana,carpinus caroliniana,y,n,n
2002,Carpinus,caroliniana,carpinus caroliniana,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Magnolia,kobus,magnolia kobus,n,y,n
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Acer,platanoides,acer platanoides,n,y,y
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Quercus,palustris,quercus palustris,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Ostrya,virginiana,ostrya virginiana,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Quercus,alba,quercus alba,y,n,n
2002,Ostrya,virginiana,ostrya virginiana,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,,, ,#N/A,#N/A,#N/A
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ulmus,americana,ulmus americana,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Tsuga,canadensis,tsuga canadensis,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Ulmus,americana,ulmus americana,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Quercus,velutina,quercus velutina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Vaccinium,corymbosum,vaccinium corymbosum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Ostrya,virginiana,ostrya virginiana,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2002,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Aralia,elata,aralia elata,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Magnolia,kobus,magnolia kobus,n,y,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Lindera,benzoin,lindera benzoin,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ostrya,virginiana,ostrya virginiana,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Magnolia,kobus,magnolia kobus,n,y,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Magnolia,kobus,magnolia kobus,n,y,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Betula,lenta,betula lenta,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Magnolia,kobus,magnolia kobus,n,y,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Betula,lenta,betula lenta,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Cornus,florida,cornus florida,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Quercus,velutina,quercus velutina,y,n,n
2002,Quercus,velutina,quercus velutina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Quercus,alba,quercus alba,y,n,n
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2002,Ailanthus,altissima,ailanthus altissima,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Ostrya,virginiana,ostrya virginiana,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Prunus,serotina,prunus serotina,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
2002,Fagus,grandifolia,fagus grandifolia,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,,, ,#N/A,#N/A,#N/A
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Phellodendron,amurense,phellodendron amurense,n,y,y
2002,Fraxinus,americana,fraxinus americana,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Acer,rubrum,acer rubrum,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Magnolia,kobus,magnolia kobus,n,y,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2002,Ulmus,americana,ulmus americana,y,n,n
2002,Ulmus,americana,ulmus americana,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Acer,saccharum,acer saccharum,y,n,n
2002,Quercus,rubra,quercus rubra,y,n,n
2002,Tsuga,canadensis,tsuga canadensis,y,n,n
2002,Tsuga,canadensis,tsuga canadensis,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
2002,Sassafras,albidum,sassafras albidum,y,n,n
